antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
frozenset({'Patrick Ta Beauty'}),frozenset({'Charlotte Tilbury'}),0.12060301507537688,0.5979899497487438,0.07035175879396985,0.5833333333333334,0.9754901960784313,1.0,-0.0017676321305017534,0.964824120603015,-0.02777777777777775,0.10852713178294573,-0.036458333333333336,0.3504901960784314,Patrick Ta Beauty,Charlotte Tilbury
frozenset({'Charlotte Tilbury'}),frozenset({'Rare Beauty'}),0.5979899497487438,0.35175879396984927,0.19597989949748743,0.32773109243697474,0.9316926770708281,1.0,-0.014368324032221436,0.9642587939698493,-0.15424234209812981,0.25999999999999995,-0.03706598918637234,0.4424369747899159,Charlotte Tilbury,Rare Beauty
frozenset({'Rare Beauty'}),frozenset({'Charlotte Tilbury'}),0.35175879396984927,0.5979899497487438,0.19597989949748743,0.557142857142857,0.9316926770708281,1.0,-0.014368324032221436,0.9077646295996107,-0.10160714285714302,0.25999999999999995,-0.10160714285714319,0.4424369747899159,Rare Beauty,Charlotte Tilbury
frozenset({'Charlotte Tilbury'}),frozenset({'Too Faced'}),0.5979899497487438,0.1306532663316583,0.08040201005025126,0.13445378151260504,1.029088558500323,1.0,0.002272669882073669,1.0043908864711908,0.07031249999999951,0.12403100775193798,0.004371690872880926,0.37491919844861016,Charlotte Tilbury,Too Faced
frozenset({'Too Faced'}),frozenset({'Charlotte Tilbury'}),0.1306532663316583,0.5979899497487438,0.08040201005025126,0.6153846153846153,1.029088558500323,1.0,0.002272669882073669,1.045226130653266,0.03251445086705179,0.12403100775193798,0.04326923076923049,0.37491919844861016,Too Faced,Charlotte Tilbury
frozenset({'Charlotte Tilbury'}),frozenset({'Urban Decay'}),0.5979899497487438,0.06532663316582915,0.05025125628140704,0.08403361344537814,1.2863606981254039,1.0,0.011186586197318243,1.0204232170024434,0.5537499999999997,0.0819672131147541,0.020014457395861555,0.4266321913380737,Charlotte Tilbury,Urban Decay
frozenset({'Urban Decay'}),frozenset({'Charlotte Tilbury'}),0.06532663316582915,0.5979899497487438,0.05025125628140704,0.7692307692307692,1.2863606981254039,1.0,0.011186586197318243,1.7420435510887766,0.23817204301075254,0.0819672131147541,0.4259615384615382,0.4266321913380737,Urban Decay,Charlotte Tilbury
frozenset({'Charlotte Tilbury'}),frozenset({'YSL Beauty'}),0.5979899497487438,0.05527638190954774,0.05025125628140704,0.08403361344537814,1.5202444614209318,1.0,0.017196535441024216,1.0313955096583838,0.8512500000000001,0.08333333333333333,0.030439835508671544,0.4965622612681436,Charlotte Tilbury,YSL Beauty
frozenset({'YSL Beauty'}),frozenset({'Charlotte Tilbury'}),0.05527638190954774,0.5979899497487438,0.05025125628140704,0.9090909090909091,1.5202444614209318,1.0,0.017196535441024216,4.422110552763817,0.36223404255319147,0.08333333333333333,0.7738636363636363,0.4965622612681436,YSL Beauty,Charlotte Tilbury
frozenset({'Charlotte Tilbury'}),frozenset({'tarte'}),0.5979899497487438,0.09547738693467336,0.07035175879396985,0.11764705882352941,1.2321981424148607,1.0,0.013257240978763157,1.0251256281407035,0.46874999999999983,0.11290322580645161,0.024509803921568627,0.4272445820433437,Charlotte Tilbury,tarte
frozenset({'tarte'}),frozenset({'Charlotte Tilbury'}),0.09547738693467336,0.5979899497487438,0.07035175879396985,0.736842105263158,1.2321981424148607,1.0,0.013257240978763157,1.527638190954774,0.20833333333333326,0.11290322580645161,0.34539473684210537,0.4272445820433437,tarte,Charlotte Tilbury
frozenset({'Fenty Beauty'}),frozenset({'Dior Beauty'}),0.23115577889447236,0.19597989949748743,0.05527638190954774,0.2391304347826087,1.2201783723522854,1.0,0.009974495593545622,1.0567121320890165,0.23469994058229363,0.14864864864864868,0.05366847826086959,0.2605908584169454,Fenty Beauty,Dior Beauty
frozenset({'Dior Beauty'}),frozenset({'Fenty Beauty'}),0.19597989949748743,0.23115577889447236,0.05527638190954774,0.2820512820512821,1.2201783723522857,1.0,0.009974495593545622,1.0708901651112708,0.22443181818181826,0.14864864864864868,0.06619741913859567,0.2605908584169454,Dior Beauty,Fenty Beauty
frozenset({'Dior Beauty'}),frozenset({'Hourglass'}),0.19597989949748743,0.19597989949748743,0.07035175879396985,0.358974358974359,1.831689677843524,1.0,0.03194363778692458,1.2542713567839199,0.5647321428571429,0.21875000000000003,0.20272435897435898,0.358974358974359,Dior Beauty,Hourglass
frozenset({'Hourglass'}),frozenset({'Dior Beauty'}),0.19597989949748743,0.19597989949748743,0.07035175879396985,0.358974358974359,1.831689677843524,1.0,0.03194363778692458,1.2542713567839199,0.5647321428571429,0.21875000000000003,0.20272435897435898,0.358974358974359,Hourglass,Dior Beauty
frozenset({'Huda Beauty'}),frozenset({'Dior Beauty'}),0.2562814070351759,0.19597989949748743,0.07035175879396985,0.27450980392156865,1.4007038712921067,1.0,0.020125754400141416,1.1082439223142742,0.3846525096525098,0.1842105263157895,0.09767156862745102,0.3167420814479638,Huda Beauty,Dior Beauty
frozenset({'Dior Beauty'}),frozenset({'Huda Beauty'}),0.19597989949748743,0.2562814070351759,0.07035175879396985,0.358974358974359,1.4007038712921065,1.0,0.020125754400141416,1.1602010050251257,0.3558035714285715,0.1842105263157895,0.13808038808038808,0.3167420814479638,Dior Beauty,Huda Beauty
frozenset({'Make Up By Mario'}),frozenset({'Dior Beauty'}),0.2814070351758794,0.19597989949748743,0.10050251256281408,0.35714285714285715,1.8223443223443225,1.0,0.04535239009115932,1.2506979341150197,0.6279720279720281,0.2666666666666667,0.20044642857142858,0.434981684981685,Make Up By Mario,Dior Beauty
frozenset({'Dior Beauty'}),frozenset({'Make Up By Mario'}),0.19597989949748743,0.2814070351758794,0.10050251256281408,0.5128205128205129,1.8223443223443225,1.0,0.04535239009115932,1.4750066120074057,0.56125,0.2666666666666667,0.3220369374215529,0.434981684981685,Dior Beauty,Make Up By Mario
frozenset({'Dior Beauty'}),frozenset({'Rare Beauty'}),0.19597989949748743,0.35175879396984927,0.09045226130653267,0.46153846153846156,1.312087912087912,1.0,0.021514608216964215,1.2038765254845658,0.2958333333333333,0.1978021978021978,0.16935002981514607,0.35934065934065934,Dior Beauty,Rare Beauty
frozenset({'Rare Beauty'}),frozenset({'Dior Beauty'}),0.35175879396984927,0.19597989949748743,0.09045226130653267,0.2571428571428571,1.312087912087912,1.0,0.021514608216964215,1.0823347506764593,0.3669250645994831,0.1978021978021978,0.07607142857142855,0.35934065934065934,Rare Beauty,Dior Beauty
frozenset({'Drunk Elephant'}),frozenset({'Rare Beauty'}),0.12562814070351758,0.35175879396984927,0.05527638190954774,0.44000000000000006,1.250857142857143,1.0,0.011085578647003866,1.157573582196698,0.229362591431557,0.13095238095238096,0.13612403100775197,0.2985714285714286,Drunk Elephant,Rare Beauty
frozenset({'Rare Beauty'}),frozenset({'Drunk Elephant'}),0.35175879396984927,0.12562814070351758,0.05527638190954774,0.15714285714285714,1.250857142857143,1.0,0.011085578647003866,1.0373903415381995,0.3093727977448908,0.13095238095238096,0.03604269293924467,0.2985714285714286,Rare Beauty,Drunk Elephant
frozenset({'Huda Beauty'}),frozenset({'Fenty Beauty'}),0.2562814070351759,0.23115577889447236,0.09045226130653267,0.35294117647058826,1.5268542199488493,1.0,0.031211333047145275,1.1882137962539974,0.463963963963964,0.2278481012658228,0.15840061514802,0.3721227621483376,Huda Beauty,Fenty Beauty
frozenset({'Fenty Beauty'}),frozenset({'Huda Beauty'}),0.23115577889447236,0.2562814070351759,0.09045226130653267,0.391304347826087,1.526854219948849,1.0,0.031211333047145275,1.2218234027279253,0.44880174291939,0.2278481012658228,0.18155111633372506,0.3721227621483376,Fenty Beauty,Huda Beauty
frozenset({'Make Up By Mario'}),frozenset({'Fenty Beauty'}),0.2814070351758794,0.23115577889447236,0.06532663316582915,0.23214285714285715,1.0042701863354038,1.0,0.00027777076336456263,1.0012854972537104,0.005917159763313633,0.1460674157303371,0.0012838468720821744,0.2573757763975155,Make Up By Mario,Fenty Beauty
frozenset({'Fenty Beauty'}),frozenset({'Make Up By Mario'}),0.23115577889447236,0.2814070351758794,0.06532663316582915,0.28260869565217395,1.0042701863354038,1.0,0.00027777076336456263,1.001675041876047,0.0055304172951232,0.1460674157303371,0.0016722408026756362,0.2573757763975155,Fenty Beauty,Make Up By Mario
frozenset({'Fenty Beauty'}),frozenset({'NARS'}),0.23115577889447236,0.15577889447236182,0.05025125628140704,0.2173913043478261,1.3955119214586256,1.0,0.014242064594328425,1.0787269681742044,0.3686274509803921,0.1492537313432836,0.07298136645962734,0.2699859747545582,Fenty Beauty,NARS
frozenset({'NARS'}),frozenset({'Fenty Beauty'}),0.15577889447236182,0.23115577889447236,0.05025125628140704,0.3225806451612903,1.3955119214586256,1.0,0.014242064594328425,1.1349605168700645,0.3357142857142857,0.1492537313432836,0.11891208096141681,0.2699859747545582,NARS,Fenty Beauty
frozenset({'Fenty Beauty'}),frozenset({'Rare Beauty'}),0.23115577889447236,0.35175879396984927,0.09045226130653267,0.391304347826087,1.112422360248447,1.0,0.009141183303451927,1.064967695620962,0.13144517066085687,0.18367346938775508,0.06100438153016514,0.324223602484472,Fenty Beauty,Rare Beauty
frozenset({'Rare Beauty'}),frozenset({'Fenty Beauty'}),0.35175879396984927,0.23115577889447236,0.09045226130653267,0.2571428571428571,1.112422360248447,1.0,0.009141183303451927,1.034982605334364,0.15590008613264417,0.18367346938775508,0.033800186741363175,0.324223602484472,Rare Beauty,Fenty Beauty
frozenset({'Fenty Beauty'}),frozenset({'Too Faced'}),0.23115577889447236,0.1306532663316583,0.05025125628140704,0.2173913043478261,1.6638795986622075,1.0,0.020049998737405622,1.1108319374651034,0.5189542483660131,0.16129032258064516,0.09977381251570748,0.3010033444816054,Fenty Beauty,Too Faced
frozenset({'Too Faced'}),frozenset({'Fenty Beauty'}),0.1306532663316583,0.23115577889447236,0.05025125628140704,0.3846153846153846,1.6638795986622072,1.0,0.020049998737405622,1.2493718592964824,0.45895953757225433,0.16129032258064516,0.1995977878330819,0.3010033444816054,Too Faced,Fenty Beauty
frozenset({'Huda Beauty'}),frozenset({'Hourglass'}),0.2562814070351759,0.19597989949748743,0.06030150753768844,0.23529411764705882,1.200603318250377,1.0,0.010075503143860007,1.051410900657132,0.22466216216216225,0.15384615384615385,0.04889705882352942,0.2714932126696833,Huda Beauty,Hourglass
frozenset({'Hourglass'}),frozenset({'Huda Beauty'}),0.19597989949748743,0.2562814070351759,0.06030150753768844,0.3076923076923077,1.2006033182503772,1.0,0.010075503143860007,1.0742601898380792,0.20781250000000007,0.15384615384615385,0.06912681912681914,0.2714932126696833,Hourglass,Huda Beauty
frozenset({'Make Up By Mario'}),frozenset({'Hourglass'}),0.2814070351758794,0.19597989949748743,0.08542713567839195,0.30357142857142855,1.548992673992674,1.0,0.030277013206737202,1.1544904007215566,0.49321266968325794,0.21794871794871795,0.13381696428571427,0.36973443223443225,Make Up By Mario,Hourglass
frozenset({'Hourglass'}),frozenset({'Make Up By Mario'}),0.19597989949748743,0.2814070351758794,0.08542713567839195,0.4358974358974359,1.548992673992674,1.0,0.030277013206737202,1.2738693467336684,0.4408088235294117,0.21794871794871795,0.21499013806706116,0.36973443223443225,Hourglass,Make Up By Mario
frozenset({'Hourglass'}),frozenset({'Patrick Ta Beauty'}),0.19597989949748743,0.12060301507537688,0.06532663316582915,0.33333333333333337,2.7638888888888893,1.0,0.041690866392262826,1.3190954773869348,0.79375,0.26000000000000006,0.24190476190476196,0.43750000000000006,Hourglass,Patrick Ta Beauty
